NectarRecordID,ButterflyTransID,Nectar Plant Name,USDA scientific name,Section 1,Section 2,Section 3,Section 4,Section 5
9610,1997,ironweed,Vernonia baldwinii,0,5,0,0,0
9611,1955,Queen Anne's lace,Daucus carota,19,11,28,4,23
9612,1955,slender mountain mint,Pycnanthemum tenuifolium,0,0,0,0,40
9613,1955,bee balm,Monarda fistulosa,0,0,0,0,4
9614,1955,swamp verbena,Verbena hastata,0,0,0,72,58
9615,1955,prairie petunia,Ruellia humilis,0,0,0,1,3
9616,1955,hoary verbena,Verbena stricta,1,11,6,0,0
9617,1955,ironweed,Vernonia baldwinii,3,1,2,0,0
9618,1955,daisy fleabane,Erigeron strigosus,2,1,0,0,0
9619,1998,common cinquefoil,Potentilla simplex,0,0,0,0,8
9620,1998,red clover,Trifolium pratense,4,8,14,3,3
9621,1998,blue eyed grass,Sisyrinchium campestre,3,0,0,0,1
9622,1998,birdsfoot trefoil,Lotus corniculatus,0,0,2,0,0
9623,1998,white clover,Trifolium repens,4,0,1,0,0
9624,1998,oxeye daisy,Leucanthemum vulgare,2,3,0,0,0
9625,1998,alsike clover,Trifolium hybridum,7,0,0,0,0
9626,1998,black medick,Medicago lupulina,2,0,0,0,0
9627,1998,,,0,0,0,0,
9628,1999,multiflora rose,,3,0,0,0,9
9629,1999,oxeye daisy,,3,4,0,0,3
9630,1999,red clover,,0,13,5,21,3
9631,1999,birdsfoot trefoil,,2,1,2,1,1
9632,1999,blue eyed grass,,0,0,1,2,0
9633,1999,white clover,,0,3,5,5,0
9634,1999,alsike clover,,0,0,0,7,0
9635,1999,fieldcress,,0,2,0,4,0
9636,2000,common cinquefoil,,0,8,0,0,21
9637,2000,blue eyed grass,,0,0,1,1,1
9638,2000,birdsfoot trefoil,,0,0,6,8,0
9639,2000,red clover,,6,2,0,0,0
9640,2001,white clover,,0,3,0,0,
9641,2004,white lobelia,,0,0,0,0,14
9642,2004,blue eyed grass,,0,0,1,0,0
9643,2005,blue eyed grass,,0,0,2,2,0
9644,2005,white lobelia,,33,0,3,17,0
9645,2005,prairie ragwort,,0,0,6,0,0
9646,2005,ground cherry,,0,0,10,0,0
9647,2006,blue eyed grass,,1,0,0,2,1
9648,2006,common cinquefoil,,0,0,0,0,2
9649,2006,white lobelia,,5,4,3,0,0
9650,2007,Yellow oxalis,,0,0,0,1,
9651,2008,birdsfoot trefoil,,0,0,0,1,
9652,2010,black medick,,0,0,0,6,13
9653,2010,red clover,,1,0,0,4,
9654,2010,white clover,,17,2,0,15,
9655,2010,dandelion,,0,0,1,0,
9656,2010,Alsike Clover,,1,1,0,0,
9657,2010,yellow sweet clover,,7,0,0,0,
9658,2011,daisy fleabane,,1,0,0,0,10
9659,2011,deptford pink,,0,0,0,0,5
9660,2011,white clover,,60,12,140,25,95
9661,2011,Alsike clover,,45,100,90,232,70
9662,2011,red clover,,0,0,0,0,3
9663,2011,yellow oxalis,,0,0,0,4,4
9664,2011,black medick,,10,0,0,0,25
9665,2011,common plantain,,1,0,0,0,5
9666,2011,lance-leafed plantain,,12,0,0,0,2
9667,2011,dandelion,,0,0,1,0,0
9668,2011,multiflora rose,,0,120,0,0,0
9669,2012,white clover,,101,122,56,30,15
9670,2012,Yellow oxalis,,0,0,0,0,1
9671,2012,Alsike clover,,28,20,5,9,0
9672,2012,red clover,,3,0,2,2,0
9673,2012,lance leaf plantain,,3,33,39,6,0
9674,2012,birdsfoot trefoil,,1,0,1,0,0
9675,2012,black medick,,0,13,57,0,0
9676,2012,chickweed,,0,0,9,0,0
9677,2013,multiflora rose,,0,0,0,0,8
9678,2013,white clover,,0,0,110,0,11
9679,2013,red clover,,2,1,1,0,6
9680,2013,black medick,,0,4,9,42,10
9681,2013,birdsfoot trefoil,,0,0,1,0,0
9682,2013,black berry,,476,15,0,0,0
9683,2013,common cinquefoil,,0,6,0,0,0
9684,2013,white spike lobilia,,1,0,0,0,0
9685,2013,chickweed,,1,0,0,0,0
9686,2013,sheppards purse,,1,0,0,0,0
9687,2014,Prarie Rose,,4,0,0,2,0
9688,2014,Black berries,,237,0,0,0,0
9689,2014,common cinquefoil,,1,0,0,0,0
9690,2015,shepards purse,,0,0,0,2,0
9691,2016,red clover,,9,0,0,9,22
9692,2016,Lance leaf plantain,,6,0,0,1,22
9693,2016,white clover,,92,36,62,132,82
9694,2016,yarrow,,3,6,0,3,3
9695,2016,black medick,,1,20,0,15,5
9696,2016,deptford pink,,11,0,1,3,0
9697,2016,corn speedwell,,1,0,0,0,0
9698,2016,Alsike clover,,5,0,0,0,0
9699,2017,white clover,,87,55,35,45,18
9700,2017,alsike clover,,0,1,17,45,34
9701,2017,lance leaf plantain,,0,48,10,1,1
9702,2017,daisy fleabane,,0,14,23,8,0
9703,2017,black medick,,0,0,50,108,0
9704,2017,deptford pink,,2,4,3,6,0
9705,2017,yarrow,,6,6,8,1,0
9706,2017,red clover,,2,0,6,0,0
9707,2017,blue eyed grass,,0,1,0,0,0
9708,2018,Lance leaf plantain,,0,0,0,0,4
9709,2018,daisy fleabane,,0,0,0,0,1
9710,2018,deptford pink,,0,0,1,0,0
9711,2019,white clover,,7,6,4,76,50
9712,2019,red clover,,3,7,31,3,34
9713,2019,yellow oxalis,,0,0,0,0,1
9714,2019,alsike clover,,0,1,2,8,3
9715,2019,deptford pink,,0,0,0,1,0
9716,2019,birdsfoot trefoil,,1,1,0,1,0
9717,2020,birdsfoot trefoil,,36,28,23,47,20
9718,2020,red clover,,0,0,1,0,0
9719,2021,birdsfoot trefoil,,21,6,15,2,7
9720,2021,red clover,,7,36,11,26,32
9721,2021,white clover,,0,1,0,1,1
9722,2021,lance plantain,,0,0,0,1,0
9723,2021,oxeye daisy,,10,0,1,3,0
9724,2021,Pale spike lobilia,,1,1,0,0,0
9725,2022,red clover,,2,2,0,6,62
9726,2022,birdsfoot trefoil,,106,107,125,74,102
9727,2022,oxeye daisy,,1,54,40,1,8
9728,2022,white clover,,0,0,3,0,10
9729,2022,white lobelia,,1,2,1,1,0
9730,2022,strawberries,,0,6,0,0,0
9731,2023,red clover,,115,17,4,33,16
9732,2023,birdsfoot trefoil,,17,18,39,18,20
9733,2023,yarrow,,0,0,1,0,2
9734,2023,white lobelia,,1,1,3,0,4
9735,2023,daisy fleabane,,0,0,3,0,0
9736,2023,common cinquefoil,,0,0,1,0,0
9737,2023,oxeye daisy,,5,1,9,0,0
9738,2024,birdsfoot trefoil,,74,68,145,139,182
9739,2024,white lobelia,,0,1,5,6,6
9740,2024,horse nettle,,0,0,1,0,0
9741,2024,oxeye daisy,,0,0,1,0,0
9742,2025,birdsfoot trefoil,,1,9,47,4,0
9743,2026,birdsfoot trefoil,,69,67,32,50,61
9744,2026,daisy fleabane,,0,0,0,3,12
9745,2028,birdsfoot trefoil,,135,220,165,175,300
9746,2028,Penny cress,,0,0,0,2,0
9747,2029,daisy fleabane,,1,101,79,21,4
9748,2029,rapeseed,,0,0,0,0,3
9749,2029,pretty bedstraw,,0,0,0,60,150
9750,2029,ohio spiderwork,,0,0,0,0,22
9751,2029,birdsfoot trefoil,,7,16,0,5,0
9752,2029,red clover,,130,220,26,16,0
9753,2029,deptford pink,,8,4,31,29,0
9754,2029,common plantain,,0,8,8,3,0
9755,2029,chickweed,,0,0,11,1,0
9756,2029,white clover,,10,10,5,0,0
9757,2029,black medick,,10,25,0,0,0
9758,2029,yarrow,,0,8,0,0,0
9759,2029,venus looking glass,,0,6,0,0,0
9760,2029,wild parsnip,,1,0,0,0,0
9761,2030,red clover,,4,4,7,7,30
9762,2030,black medick,,4,14,2,0,0
9763,2030,white lobelia,,1,2,0,0,0
9764,2030,birdsfoot trefoil,,3,0,2,0,2
9765,2030,yellow sweet clover,,4,3,2,0,0
9766,2030,daisy fleabane,,0,1,0,0,0
9767,2031,red clover,,183,171,290,155,134
9768,2031,alsike clover,,15,0,16,0,15
9769,2031,black medick,,22,30,25,21,0
9770,2031,daisy fleabane,,1,8,17,67,98
9771,2031,yellow sweet clover,,2,6,0,0,5
9772,2031,birdsfoot trefoil,,0,2,2,20,10
9773,2031,deptford pink,,0,0,2,15,29
9774,2031,lance leaf plantain,,0,0,2,0,17
9775,2032,daisy fleabane,,11,2,6,0,5
9776,2032,birdsfoot trefoil,,87,70,87,129,21
9777,2032,oxeye daisy,,0,0,10,3,35
9778,2032,white lobelia,,2,0,0,0,2
9779,2032,deptford pink,,5,3,0,2,1
9780,2032,red clover,,1,0,4,8,0
9781,2032,white clover,,2,1,0,0,0
9782,2032,yellow sweet clover,,0,4,0,0,0
9783,2033,white clover,,114,22,305,255,77
9784,2033,yarrow,,0,17,0,0,12
9785,2033,alsike clover,,0,1,3,10,1
9786,2033,birdsfoot trefoil,,2,15,3,7,11
9787,2033,daisy fleabane,,4,2,12,2,2
9788,2033,yellow sweet clover,,0,0,2,16,1
9789,2033,deptford pink,,1,5,7,1,0
9790,2033,red clover,,0,0,4,0,0
9791,2034,white clover,,0,0,54,0,8
9792,2034,black medick,,0,0,0,0,12
9793,2034,daisy fleabane,,2,1,12,6,1
9794,2034,birdsfoot trefoil,,0,20,106,46,4
9795,2034,white lobelia,,0,0,3,9,0
9796,2034,red clover,,0,0,5,13,0
9797,2034,deptford pink,,0,0,2,0,0
9798,2034,yarrow,,45,4,0,0,0
9799,2034,horse nettle,,0,1,0,0,0
9800,2035,yellow oxalis,,2,4,0,18,8
9801,2035,white lobelia,,0,0,0,0,1
9802,2035,white clover,,211,353,65,0,0
9803,2035,birdsfoot trefoil,,0,0,4,0,0
9804,2035,dandelion,,0,1,0,0,0
9805,2035,daisy fleabane,,13,3,0,0,0
9806,2035,black medick,,38,0,0,0,0
9807,2035,red clover,,2,0,0,0,0
9808,2035,deptford pink,,1,0,0,0,0
9809,2036,white clover,,1,67,400,595,855
9810,2036,daisy fleabane,,0,0,0,0,1
9811,2036,yellow sweet clover,,4,0,4,1,15
9812,2036,dandelion,,0,0,0,1,1
9813,2036,birdsfoot trefoil,,0,4,0,2,0
9814,2036,alsike clover,,0,0,0,1,0
9815,2036,yellow oxalis,,0,0,1,0,0
9816,2036,black medick,,0,6,0,0,0
9817,2036,wild parsnip,,3,0,0,0,0
9818,2037,birdsfoot trefoil,,5,14,0,0,22
9819,2037,deptford pink,,32,31,84,6,5
9820,2037,white clover,,300,270,237,45,54
9821,2037,daisy fleabane,,10,5,21,19,14
9822,2037,black medick,,17,5,0,0,10
9823,2037,yellow sweet clover,,10,0,10,0,0
9824,2037,yarrow,,0,0,1,0,0
9825,2037,common cinquefoil,,1,0,0,0,0
9826,2038,daisy fleabane,,23,14,44,140,139
9827,2038,red clover,,6,2,27,0,0
9828,2038,wild parsnip,,1,1,0,0,0
9829,2038,horse nettle,,0,1,0,0,0
9830,2038,morning glory,,0,0,1,0,0
9831,2038,dogbane,,0,0,1,0,0
9832,2038,deptford pink,,0,0,1,28,38
9833,2038,yellow sweet clover,,0,0,0,1,0
9834,2039,daisy fleabane,,19,5,41,26,56
9835,2039,wild parsnip,,4,6,0,0,3
9836,2039,common cinquefoil,,0,0,0,0,2
9837,2039,black medick,,2,0,3,0,0
9838,2039,red clover,,15,22,6,0,0
9839,2039,dogbane,,1,0,0,0,0
9840,2039,deptford pink,,6,0,0,0,0
9841,2039,birdsfoot trefoil,,6,0,0,0,0
9842,2040,wild parsnip,,0,0,0,0,1
9843,2040,daisy fleabane,,1,23,0,2,0
9844,2040,alsike clover,,0,0,2,0,0
9845,2040,red clover,,0,0,1,0,0
9846,2040,osier dogwood,,1,0,0,0,0
9847,2041,daisy fleabane,,2,0,0,0,0
9848,2041,white lobelia,,12,0,0,0,0
9849,2041,yarrow,,18,4,7,2,54
9850,2041,prairie rose,,0,4,1,0,6
9851,2041,spider wort,,0,0,11,68,29
9852,2041,horse nettle,,0,0,0,1,0
9853,2041,pretty bed straw,,0,0,0,55,0
9854,2041,blackberry,,0,0,0,0,13
9855,2041,thimbleweed,,0,0,0,0,1
9856,2041,wild parsnip,,0,0,0,0,6
9857,2041,common milkweed,,0,0,0,0,1
9858,2042,prairie rose,,10,6,0,6,6
9859,2042,pale purple coneflower,,2,0,0,6,0
9860,2042,Purple coneflower,,17,13,21,22,26
9861,2042,common milkweed,,1,0,0,0,0
9862,2042,yarrow,,1,4,10,16,27
9863,2042,white lobelia,,8,13,6,0,0
9864,2037,red clover,,13,3,13,0,7
9865,2037,,,,,,,
9866,2043,rattlesnake master,,1,0,0,0,0
9867,2043,prairie rose,,3,11,3,11,2
9868,2043,yarrow,,1,30,0,1,0
9869,2043,purple milkweed,,0,2,0,0,0
9870,2043,black eyed susan,,0,2,1,0,16
9871,2043,wild parsnip,,0,10,71,0,0
9872,2043,daisy fleabane,,0,12,0,101,26
9873,2043,spiderwort,,0,0,1,0,0
9874,2043,false sunflower,,0,0,0,0,2
9875,2043,slender mountain mint,,0,0,0,0,1
9876,2044,spiderwort,,25,3,4,0,4
9877,2044,black eyed susan,,2,4,1,5,1
9878,2044,deptford pink,,0,50,14,32,52
9879,2044,white clover,,0,1,0,0,0
9880,2044,parsnip,,0,11,0,0,0
9881,2044,downey cinquefoil,,0,2,2,10,0
9882,2044,red clover,,98,513,335,685,390
9883,2044,daisy fleabane,,640,2461,2700,2290,1500
9884,2045,red clover,,145,190,100,330,220
9885,2045,daisy fleabane,,160,38,15,74,41
9886,2045,deptford pink,,57,10,0,0,52
9887,2045,ribwort plantain,,150,400,35,310,30
9888,2045,downy cinquefoil,,0,0,1,1,0
9889,2045,oxeye daisy,,46,0,0,0,0
9890,2046,red clover,,6,75,3,0,0
9891,2046,common milkweed,,0,2,0,2,0
9892,2046,dogbane,,0,47,61,0,0
9893,2046,spiderwort,,0,14,0,0,6
9894,2046,daisy fleabane,,0,6,0,0,0
9895,2046,sulphur cinquefoil,,0,0,16,0,6
9896,2046,false sunflower,,0,0,0,0,0
9897,2048,yarrow,,4,5,0,0,0
9898,2048,daisy fleabane,,15,0,0,0,0
9899,2048,oxeye daisy,,7,3,7,8,0
9900,2048,sweet black eye susan,,0,2,0,1,0
9901,2048,birdsfoot trefoil,,0,0,0,10,2
9902,2048,deptford pink,,0,0,0,2,0
9903,2049,birdsfoot trefoil,,5,0,3,61,28
9904,2050,birdsfoot trefoil,,24,17,0,137,0
9905,2050,white clover,,4,39,30,2,14
9906,2050,red clover,,1,2,1,2,4
9907,2050,yarrow,,2,0,0,0,0
9908,2050,black medick,,0,4,0,0,0
9909,2050,deptford pink,,0,2,1,1,0
9910,2050,oxeye daisy,,0,0,2,0,0
9911,2050,daisy fleabane,,0,0,4,7,0
9912,2050,yellow sweet clover,,0,0,0,3,0
9913,2051,daisy fleabane,,28,69,44,3,289
9914,2051,butterfly milkweed,,2,0,0,0,0
9915,2051,black eyed susan,,10,4,6,23,6
9916,2051,pale purple coneflower,,3,0,0,0,0
9917,2051,prairie petunia,,2,0,0,2,1
9918,2051,prairie cinquefoil,,4,0,0,0,0
9919,2051,pale spike lobelia,,0,7,0,1,0
9920,2051,yarrow,,0,6,0,0,0
9921,2052,butterfly milkweed,,4,6,0,8,0
9922,2052,daisy fleabane,,45,36,0,146,188
9923,2052,black eyed susan,,0,5,0,88,145
9924,2052,white lobelia,,0,7,0,9,0
9925,2052,yarrow,,0,0,1,1,0
9926,2053,black eyed susan,,27,0,3,4,2
9927,2053,daisy fleabane,,287,55,270,150,28
9928,2053,white lobelia,,0,1,0,0,0
9929,2053,butterfly milkweed,,0,0,7,0,0
9930,2053,pririe petunia,,0,0,1,0,0
9931,2054,birdsfoot trefoil,,626,137,89,176,400
9932,2054,daisy fleabane,,6,5,24,41,26
9933,2054,deptford pink,,0,4,15,2,17
9934,2054,yarrow,,0,0,0,0,21
9935,2054,red clover,,7,7,3,3,20
9936,2054,oxeye daisy,,92,47,161,196,62
9937,2054,black eyed susan,,0,0,27,1,3
9938,2054,white clover,,0,3,0,0,0
9939,2054,prairie petunia,,5,0,0,0,0
9940,2055,birdsfoot trefoil,,875,1150,1100,425,1150
9941,2055,red clover,,19,48,15,5,8
9942,2055,white clover,,5,0,0,0,7
9943,2055,oxeye daisy,,0,13,14,17,0
9944,2055,yarrow,,0,1,0,0,0
9945,2055,black eyed susan,,1,5,0,0,0
9946,2055,white lobelia,,2,0,0,0,0
9947,2056,birdsfoot trefoil,,600,1250,1250,550,870
9948,2056,oxeye daisy,,5,20,18,48,90
9949,2056,red clover,,17,12,42,2,24
9950,2056,daisy fleabane,,5,10,10,14,100
9951,2056,black eyed susan,,0,0,0,0,1
9952,2056,deptford pink,,1,1,10,0,0
9953,2057,red clover,,6,72,18,5,22
9954,2057,birdsfoot trefoil,,0,95,121,78,36
9955,2057,white clover,,0,70,275,80,21
9956,2057,yellow sweet clover,,0,2,0,2,3
9957,2057,daisy fleabane,,1,1,6,6,2
9958,2057,deptford pink,,0,5,7,21,0
9959,2057,common plantain,,0,0,0,1,0
9960,2058,birdsfoot trefoil,,31,19,360,220,199
9961,2058,white clover,,2,67,432,347,426
9962,2058,red clover,,0,0,4,17,13
9963,2058,ribwort plantain,,0,5,94,31,11
9964,2058,deptford pink,,0,2,16,27,19
9965,2058,alsike clover,,1,0,0,6,0
9966,2058,prairie cinquefoil,,1,3,1,0,0
9967,2058,common plantain,,0,2,38,0,0
9968,2058,daisy fleabane,,2,9,10,0,0
9969,2059,white clover,,500,290,445,175,0
9970,2059,daisy fleabane,,60,0,14,53,22
9971,2059,broad leaf plantain,,0,0,0,0,1
9972,2059,lance leaf plantain,,0,1,78,10,9
9973,2059,deptford pink,,23,13,4,27,2
9974,2059,red clover,,1,0,0,3,0
9975,2059,birdsfoot trefoil,,17,65,160,45,0
9976,2059,yellow sweet clover,,0,0,0,8,0
9977,2059,prairie cinquefoil,,0,0,0,1,0
9978,2059,hoary verbena,,0,1,0,0,0
9979,2060,Winged loose strife,,4,0,0,0,0
9980,2060,birdsfoot trefoil,,0,0,0,0,180
9981,2060,prairie petunia,,0,0,0,0,1
9982,2061,daisy fleabane,,0,1,0,0,0
9983,2061,birdsfoot trefoil,,0,0,0,0,265
9984,2061,yellow sweet clover,,0,0,0,0,2
9985,2062,birdsfoot trefoil,,124,480,295,120,400
9986,2062,daisy fleabane,,14,30,5,1,0
9987,2062,white sweet clover,,1,0,0,0,0
9988,2062,dogbane,,3,0,0,0,0
9989,2062,yellow sweet clover,,1,0,0,0,0
9990,2062,white wild indigo,,0,0,10,0,0
9991,2062,sulphur cinquefoil,,0,0,0,8,0
9992,2063,red clover,,11,5,8,0,9
9993,2063,pale spike lobelia,,10,4,5,1,0
9994,2063,birdsfoot trefoil,,294,362,3150,2895,341
9995,2063,daisy fleabane,,2,0,1,0,0
9996,2063,deptford pink,,0,0,1,8,0
9997,2063,horse nettle,,0,0,7,0,0
9998,2063,blackberry,,0,0,2,0,1
9999,2063,common plantain,,0,0,1,28,0
10000,2064,birdsfoot trefoil,,265,295,300,300,350
10001,2064,prairie petunia,,2,0,0,1,0
10002,2064,yarrow,,0,1,0,0,0
10003,2064,white clover,,0,0,0,1,0
10004,2064,,,,0,0,0,
10005,2065,birdsfoot trefoil,,1560,850,0,800,950
10006,2065,yarrow,,12,0,0,0,0
10007,2065,prairie rose,,0,0,1,0,0
10008,2065,horse nettle,,0,0,2,0,0
10009,2066,birdsfoot trefoil,,1026,206,670,300,435
10010,2066,red clover,,1,32,63,13,48
10011,2066,daisy fleabane,,9,0,0,0,0
10012,2066,alsike clover,,22,0,0,0,0
10013,2066,white clover,,1,3,1,0,0
10014,2066,yellow sweet clover,,0,6,2,1,0
10015,2066,ribwort plantain,,0,0,0,1,0
10016,2066,oxeye daisy,,0,0,0,1,4
10017,2067,birdsfoot trefoil,,500,315,520,350,675
10018,2067,oxeye daisy,,1,0,0,6,5
10019,2067,red clover,,20,24,30,35,9
10020,2067,white clover,,0,22,3,1,0
10021,2067,horse nettle,,0,1,0,0,0
10022,2067,alsike clover,,0,0,1,0,0
10023,2067,daisy fleabane,,0,0,0,9,0
10024,2067,,,0,0,0,0,
10025,2068,birdsfoot trefoil,,464,525,300,390,376
10026,2068,red clover,,7,8,5,22,36
10027,2068,white clover,,6,29,5,0,2
10028,2068,horse nettle,,0,4,0,3,0
10029,2068,prairie cinquefoil,,0,0,0,1,0
10030,2068,prairie petunia,,0,0,0,0,1
10031,2068,oxeye daisy,,0,0,0,0,1
10032,2068,,,0,0,0,0,0
10033,2069,birdsfoot trefoil,,235,135,545,850,720
10034,2069,daisy fleabane,,138,238,132,160,270
10035,2069,yarrow,,0,75,47,0,7
10036,2069,red clover,,105,380,640,220,165
10037,2069,ribwort plantain,,29,0,10,160,26
10038,2069,deptford pink,,96,3,36,25,150
10039,2069,white clover,,0,0,0,70,150
10040,2069,black medick,,0,5,0,0,50
10041,2069,black eyed susan,,91,125,56,9,5
10042,2069,germander,,0,25,0,0,0
10043,2069,sulfur cinquefoil,,0,4,0,0,0
10044,2070,deptford pink,,95,37,140,156,10
10045,2070,birdsfoot trefoil,,580,575,600,495,700
10046,2070,daisy fleabane,,640,695,700,468,160
10047,2070,red clover,,315,210,210,140,253
10048,2070,white clover,,5,40,7,4,5
10049,2070,alsike clover,,12,10,0,0,1
10050,2070,black eyed susan,,15,1,1,0,9
10051,2070,lanceleaf plantain,,155,545,95,21,0
10052,2071,birdsfoot trefoil,,133,330,283,320,348
10053,2071,red clover,,1,0,4,4,10
10054,2071,sweet black eye susan,,17,0,0,13,1
10055,2071,yarrow,,0,0,0,5,9
10056,2071,deptford pink,,0,0,0,6,0
10057,2071,ribwort plantain,,0,0,0,4,0
10058,2071,daisy fleabane,,37,0,6,2,0
10059,2071,black eyed susan,,0,1,0,0,0
10060,2071,black medick,,2,0,0,0,0
10061,2072,birdsfoot trefoil,,500,2600,2900,2620,2600
10062,2072,red clover,,3,27,26,35,50
10063,2072,white clover,,1,1,8,26,3
10064,2072,horse nettle,,0,2,0,0,0
10065,2073,birdsfoot trefoil,,2900,2700,2300,2150,2890
10066,2073,red clover,,13,1,10,35,34
10067,2073,white clover,,0,1,0,4,0
10068,2073,horse nettle,,0,0,0,1,0
10069,2073,alsike clover,,1,0,0,2,0
10070,2074,birdsfoot trefoil,,255,325,505,600,345
10071,2074,red clover,,115,79,12,31,60
10072,2074,black eyed susan,,0,6,27,1,0
10073,2074,St. John's Wort,,0,0,0,3,0
10074,2074,yarrow,,0,1,3,0,0
10075,2074,daisy fleabane,,0,0,1,0,0
10076,2075,yarrow,,5,2,4,1,1
10077,2075,daisy fleabane,,17,10,13,13,44
10078,2075,black medick,,4,7,0,4,19
10079,2075,deptford pink,,7,6,14,12,18
10080,2075,birdsfoot trefoil,,0,0,9,0,0
10081,2075,white clover,,0,0,7,10,1
10082,2075,lance leaf plantain,,0,0,0,1,0
10083,2076,black eyed susan,,0,0,0,3,4
10084,2076,yarrow,,0,3,28,3,10
10085,2076,white clover,,28,85,127,105,73
10086,2076,daisy fleabane,,1,1,26,10,4
10087,2076,common plantain,,5,15,95,239,44
10088,2076,prairie petunia,,0,1,0,0,1
10089,2076,red clover,,1,4,6,0,1
10090,2076,deptford pink,,5,7,44,89,10
10091,2076,horse nettle,,0,0,0,0,1
10092,2076,birdsfoot trefoil,,0,0,0,2,0
10093,2076,prairie mullein,,0,0,0,4,0
10094,2076,black medick,,0,0,15,20,0
10095,2077,white clover,,5,26,125,99,125
10096,2077,daisy fleabane,,2,5,6,1,0
10097,2077,deptford pink,,0,2,0,1,0
10098,2077,white lobelia,,0,0,1,0,0
10099,2077,yarrow,,0,0,1,0,0
10100,2077,black medick,,10,56,39,0,0
10101,2077,horse nettle,,1,0,0,0,0
10102,2077,yellow sweet clover,,2,0,0,0,0
10103,2078,birdsfoot trefoil,,1016,850,965,256,795
10104,2078,daisy fleabane,,22,3,7,17,0
10105,2078,black eyed susan,,3,0,2,0,0
10106,2078,deptford pink,,1,0,0,0,0
10107,2078,slender mountain mint,,0,87,41,0,0
10108,2078,,,0,0,0,0,
10109,2074,ox daisy,,0,0,8,1,0
10110,2082,horse nettle,,0,0,0,0,1
10111,2082,germander,,2,0,7,49,0
10112,2082,common cinquefoil,,0,3,0,0,0
10113,2080,birdsfoot trefoil,,48,185,72,27,125
10114,2080,daisy fleabane,,0,0,0,0,36
10115,2080,horse nettle,,1,5,1,0,0
10116,2079,birdsfoot trefoil,,760,620,360,200,35
10117,2079,downy cinquefoil,,1,0,0,0,0
10118,2079,daisy fleabane,,0,0,6,0,0
10119,2079,horse nettle,,0,0,0,0,2
10120,2081,germander,,0,0,0,0,2
10121,2081,alsike clover,,310,280,93,118,177
10122,2081,black medick,,198,340,15,128,15
10123,2081,birdsfoot trefoil,,0,0,318,45,141
10124,2081,daisy fleabane,,17,12,22,55,15
10125,2081,deptford pink,,0,0,5,3,6
10126,2081,red clover,,2,0,25,5,1
10127,2081,horse nettle,,0,8,0,2,0
10128,2081,yellow sweet clover,,0,0,1,0,0
10129,2081,swamp verbena,,0,4,0,0,0
10130,2082,slender mountain mint,,8,4,0,0,0
10131,2082,white lobelia,,15,0,0,0,0
10132,2082,prairie petunia,,1,0,0,0,0
10133,2083,slender mountain mint,,1,8,0,0,3
10134,2083,black medick,,0,0,0,0,1
10135,2083,germander,,0,0,0,7,0
10136,2083,yellow oxalis,,0,0,3,1,0
10137,2083,prairie petunia,,0,32,7,0,0
10138,2083,white lobelia,,0,0,4,0,0
10139,2084,birdsfoot trefoil,,117,189,154,183,209
10140,2084,oxeye daisy,,0,0,0,0,11
10141,2084,daisy fleabane,,4,34,29,11,7
10142,2084,black eyed susan,,0,2,4,9,9
10143,2084,white clover,,0,0,0,0,2
10144,2084,yarrow,,0,30,19,0,7
10145,2084,hoary verbena,,0,0,0,0,1
10146,2084,deptford pink,,4,0,0,1,0
10147,2084,sweet black eyed susan,,2,0,5,4,0
10148,2084,butterfly milkweed,,0,0,0,97,0
10149,2084,alsike clover,,0,0,1,0,0
10150,2085,birdsfoot trefoil,,187,219,167,165,230
10151,2085,daisy fleabane,,23,16,27,45,54
10152,2085,yarrow,,65,95,19,54,39
10153,2085,horse nettle,,0,0,0,2,1
10154,2085,black eyed susan,,4,10,18,16,16
10155,2085,oxeye daisy,,28,5,6,3,15
10156,2085,slender mountain mint,,0,0,0,22,0
10157,2085,white clover,,37,86,15,0,0
10158,2085,red clover,,0,3,2,0,0
10159,2085,deptford pink,,1,3,3,0,0
10160,2085,sweet black eyed susan,,0,10,0,0,0
10161,2086,birdsfoot trefoil,,165,240,215,49,55
10162,2086,black eyed susan,,4,19,10,1,2
10163,2086,yarrow,,63,1,0,0,16
10164,2086,alsike clover,,45,75,15,1,1
10165,2086,daisy fleabane,,71,21,110,8,15
10166,2086,deptford pink,,5,0,56,12,0
10167,2086,white clover,,91,29,111,10,0
10168,2086,horse nettle,,0,0,0,3,0
10169,2086,oxeye daisy,,0,0,0,3,0
10170,2087,slender mountain mint,,322,16,25,48,80
10171,2087,rattlesnake master,,8,23,38,12,5
10172,2087,yarrow,,22,10,22,2,81
10173,2087,virgina bunch flower,,20,0,0,0,108
10174,2087,black eyed susan,,37,93,6,4,2
10175,2087,birdsfoot trefoil,,0,0,5,0,0
10176,2087,pale purple coneflower,,6,2,2,0,0
10177,2087,prairie coreopsis,,13,0,2,0,0
10178,2087,purple prairie clover,,6,0,3,0,0
10179,2087,daisy fleabane,,0,85,0,0,0
10180,2087,alsike clover,,0,2,0,0,0
10181,2087,culver's root,,20,1,0,0,0
10182,2087,common milkweed,,2,0,0,0,0
10183,2088,lead plant,,0,0,0,0,55
10184,2088,sweet black eye susan,,0,8,90,36,19
10185,2088,daisy fleabane,,28,40,0,60,82
10186,2088,white prairie clover,,0,0,0,0,12
10187,2088,pale purple coneflower,,0,0,0,0,4
10188,2088,sulphur cinquefoil,,0,0,7,0,3
