ButterflyTransID,Data Code,DataCodeSansHyphens,Pasture,Patch,Whittaker,Date,Nectar Observer,Nectar Data Enterer,Nectar Entry Date,Bfly Observer,Butterfly Data Enterer,Butterfly Entry Date,Round,Wind,Temperature,Cloud Cover,Start Time,End Time,Comments,Comments 2,BtflyData Checked by,NectData Checked By
1827,STE-S1-16-R1,,Sterner,South,1,6/10/16,David Stein,Emma Stivers,6/11/16,Emma Stivers,Emma Stivers,6/10/16,1,3.4,31.1,0,1:27,1:39,,,,
1828,GIL-S1-16-R1,,Gilleland,South,1,6/10/16,David Stein,Emma Stivers,6/11/16,Emma Stivers,Emma Stivers,6/10/16,1,10.6,26.6,0,9:35,9:55,,,,
1829,RIN-W1-16-R1,,Ringgold North,West,1,6/7/16,Ray Moranz,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/11/16,1,2.2,26.1,0,1:47,1:58,,,,
1830,RCH-C1-16-R1,,Richardson,Center,1,6/7/16,Ray Moranz,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/11/16,1,1,29.9,0,2:30,2:49,,,,
1831,RCH-Y1-16-R1,,Richardson,Y,1,6/7/16,David Stein,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/11/16,1,3,23.7,0,3:29,3:42,,,,
1832,RCH-E1-16-R1,,Richardson,East,1,6/7/16,David Stein,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/11/16,1,1,29.9,0,2:41,2:54,,,,
1833,PYS-W1-16-R1,,Pyland South,West,1,6/8/16,Ray Moranz,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/11/16,1,6.3,22.3,40,10:45,11:00,Weather data supplied from PYS-S1-16-R1,,,
1834,PYS-S1-16-R1,,Pyland South,South,1,6/8/16,Nick Lyon,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/11/16,1,6.3,22.3,40,9:56,10:09,,,,
1835,PYS-N1-16-R1,,Pyland South,North,1,6/7/16,David Stein,Emma Stivers,6/29/16,David Stein,Emma Stivers,6/11/16,1,1.1,25.4,60,10:36,10:49,,,,
1836,PYW-C1-16-R1,,Pyland West,Center,1,6/8/16,Diane Debinski,Emma Stivers,6/29/16,David Stein,Emma Stivers,6/11/16,1,5.3,27,20,11:59,12:14,,,,
1837,PYW-S1-16-R1,,Pyland West,South,1,6/8/16,Diane Debinski,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/11/16,1,5.3,27,20,10:05,10:21,Weather data supplied from PYW-C1-16-R1,,,
1838,PYW-N1-16-R1,,Pyland West,North,1,6/8/16,Emma Stivers,Emma Stivers,6/29/16,Ray Moranz,Emma Stivers,6/11/16,1,5.3,27,20,12:01,12:15,Weather data supplied from PYW-C1-16-R1/Unprecedented high denity of last year's dead stems or Queen Anne's Lace,,,
1839,PYN-N1-16-R1,,Pyland North,North,1,6/9/16,Nick Lyon,Emma Stivers,6/29/16,David Stein,Emma Stivers,6/11/16,1,10.7,25.9,0,9:27,9:41,,,,
1840,PYN-S1-16-R1,,Pyland North,South,1,6/9/16,David Stein,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/11/16,1,6.5,25.4,0,8:56,9:08,,,,
1841,PYN-W1-16-R1,,Pyland North,West,1,6/9/16,Emma Stivers,Emma Stivers,6/29/16,Ray Moranz,Emma Stivers,6/11/16,1,7.1,26,0,9:02,9:13,,,,
1842,LTR-E1-16-R1,,Lee Trail Rd,East,1,6/9/16,David Stein,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/11/16,1,2.6,28.4,0,10:19,10:39,,,,
1843,LTR-W1-16-R1,,Lee Trail Rd,West,1,6/9/16,Ray Moranz,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/11/16,1,4.4,28.1,0,10:19,10:33,,,,
1844,GIL-C1-16-R1,,Gilleland,Center,1,6/10/16,Emma Stivers,Emma Stivers,6/11/16,David Stein,Emma Stivers,6/13/16,1,10,27.3,0,10:11,10:35,,,,
1845,KLT-E1-16-R1,,Kellerton Tauke,East,1,6/12/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/13/16,1,6.7,31.4,15,2:57,3:12,much less exotic cover than in past,,,
1846,KLT-S1-16-R1,,Kellerton Tauke,South,1,6/12/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/13/16,1,7.1,31.3,30,1:40,1:52,was burned in 2016; looks great; few flowers open,,,
1847,RC2-C1-16-R1,,Richardson 2,Center,1,6/12/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/13/16,1,2,28.8,0,9:27,9:44,,,,
1848,KLT-W1-16-R1,,Kellerton Tauke,West,1,6/12/16,Ray Moranz,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/13/16,1,7.8,31.9,40,2:23,2:38,,,,
1849,RC2-N1-16-R1,,Richardson 2,North,1,6/12/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/13/16,1,6.8,29.7,0,10:13,10:31,lots of standing dead Queen Anne's Lace,,,
1850,RC2-S1-16-R1,,Richardson 2,South,1,6/12/16,Emma Stivers,Emma Stivers,6/29/16,Ray Moranz,Emma Stivers,6/13/16,1,2.5,27.4,0,9:00,9:13,warm and humid; TONS of tall fescue and brome,,,
1851,235-C1-16-R1,,235,Center,1,6/13/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/13/16,1,3.7,27.3,0,11:33,11:57,,,,
1852,235-N1-16-R1,,235,North,1,6/13/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/13/16,1,3.7,27.3,0,10:53,11:09,hot and humid; lots of Queen Anne's Lace,,,
1853,BES-S1-16-R1,,Besh,South,1,6/13/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/13/16,1,2.8,25.9,0,9:01,9:17,,,,
1854,235-S1-16-R1,,235,South,1,6/13/16,Nick Lyon,Emma Stivers,6/28/16,David Stein,Emma Stivers,6/13/16,1,3.7,27.3,0,11:08,11:23,,,,
1855,BES-N1-16-R1,,Besh,North,1,6/13/16,David Stein,Emma Stivers,6/28/16,David Stein,Emma Stivers,6/13/16,1,2.8,25.9,0,8:54,9:07,,,,
1856,BES-C1-16-R1,,Besh,Center,1,6/13/16,David Stein,Emma Stivers,6/28/16,Nick Lyon,Emma Stivers,6/13/16,1,4.7,26.3,10,9:31,9:44,,,,
1857,DUN-C1-16-R1,,Dunn Ranch,Center,1,6/14/16,David Stein,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/21/16,1,8.1,28.3,40,11:23,11:42,,,,
1858,DUN-E1-16-R1,,Dunn Ranch,East,1,6/14/16,David Stein,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/21/16,1,9.5,29,50,10:51,11:05,,,,
1859,FRN-N1-16-R1,,Frank North,North,1,6/14/16,David Stein,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/21/16,1,3.7,27.1,70,9:03,9:16,,,,
1860,RIN-S2-16-R1,,Ringgold North,South,2,6/15/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/21/16,1,7,33.9,0,1:16,1:26,hasn't burned since 2012,,,
1861,KLN-C2-16-R1,,Kellerton North,Center,2,6/15/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,9.3,28.7,0,9:45,10:03,,,,
1862,RIN-E2-16-R1,,Ringgold North,East,2,6/15/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,9.4,34.2,0,12:37,12:49,,,,
1863,KLN-W2-16-R1,,Kellerton North,West,2,6/15/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/21/16,1,7.3,30.8,0,10:24,10:49,Numerous Asclepia hirtella near start point; first Regal Fritillary in transect,,,
1864,KLN-E2-16-R1,,Kellerton North,East,2,6/15/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/21/16,1,9.3,26.9,0,9:16,9:30,burned 2016; veg is very short due to IES,,,
1865,FRN-E1-16-R1,,Frank North,East,1,6/14/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,3.7,27.1,40,9:04,9:16,High/thin clouds,,,
1866,DUN-W1-16-R1,,Dunn Ranch,West,1,6/14/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,9.5,29,40,10:59,11:21,First Regal Fritillary of the year; seen outside transect; wind really picked up during transect,,,
1867,GIL-S2-16-R1,,Gilleland,South,2,6/16/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/21/16,1,1,34.1,0,11:51,12:04,"Very warm, humid, and windless",,,
1868,GIL-C2-16-R1,,Gilleland,Center,2,6/16/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,2.4,32.3,20,11:04,11:23,High/thin clouds,,,
1869,GIL-N2-16-R1,,Gilleland,North,2,6/16/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/21/16,1,6.2,27,3,10:18,10:41,,,,
1870,LTR-C2-16-R1,,Lee Trail Rd,Center,2,6/16/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,3.6,33.4,10,1:08,1:26,,,,
1871,RIN-W2-16-R1,,Ringgold North,West,2,6/16/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,2.5,26.3,20,9:02,9:19,High/thin clouds,,,
1872,STE-N2-16-R1,,Sterner,North,2,6/17/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/21/16,1,3.4,30.1,0,2:00,2:16,Sterner looks better than ever; lots of sedge and blooming butterfly milkweed; cows finally brough on within previous week,,,
1873,PAW-E2-16-R1,,Pawnee Prairie,East,2,6/19/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,4.9,32.6,5,2:03,2:15,,,,
1874,LTR-E2-16-R1,,Lee Trail Rd,East,2,6/17/16,Emma Stivers,Emma Stivers,6/28/16,Ray Moranz,Emma Stivers,6/21/16,1,10.3,24.1,0,9:09,9:39,,,,
1875,LTR-W2-16-R1,,Lee Trail Rd,West,2,6/17/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,4,28.4,0,10:32,10:48,,,,
1876,STE-S2-16-R1,,Sterner,South,2,6/17/16,Ray Moranz,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,9,30.8,0,2:35,2:59,,,,
1877,RIS-N2-16-R1,,Ringgold South,North,2,6/19/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,5.7,28.8,0,9:11,9:35,,,,
1878,RIS-C2-16-R1,,Ringgold South,Center,2,6/19/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,4.8,29.9,5,11:01,11:18,two-spotted skipper seen before start of transect,,,
1879,PAW-S2-16-R1,,Pawnee Prairie,South,2,6/19/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/21/16,1,3.9,32.8,0,2:56,3:13,,,,
1880,STE-W2-16-R1,,Sterner,West,2,6/20/16,Emma Stivers,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/21/16,1,8.8,29.4,50,9:05,9:19,,,,
1881,PYW-N2-16-R1,,Pyland West,North,2,6/20/16,Emma Stivers,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/21/16,1,1.1,33.2,0,10:54,11:08,,,,
1882,PYW-C2-16-R1,,Pyland West,Center,2,6/20/16,Nick Lyon,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/21/16,1,6.2,31.8,10,10:20,10:35,High/thin clouds,,,
1883,PYW-S2-16-R1,,Pyland West,South,2,6/20/16,Nick Lyon,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/21/16,1,1.7,33.8,60,12:29,12:47,,,,
1884,235-C2-16-R1,,235,Center,2,6/27/16,Emma Stivers,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/27/16,1,4.2,29,5,9:53,10:06,,,,
1885,235-S2-16-R1,,235,South,2,6/27/16,Nick Lyon,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/27/16,1,3.8,29.2,0,10:50,11:10,,,,
1886,235-N2-16-R1,,235,North,2,6/27/16,Nick Lyon,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/27/16,1,2.5,30.5,5,9:05,9:19,,,,
1887,RIS-S2-16-R1,,Ringgold South,South,2,6/24/16,Nick Lyon,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/27/16,1,5.6,21.8,10,8:54,9:08,,,,
1888,PYS-N2-16-R1,,Pyland South,North,2,6/23/16,Emma Stivers,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/27/16,1,5.9,29.3,20,12:06,12:20,,,,
1889,PYS-S2-16-R1,,Pyland South,South,2,6/23/16,Emma Stivers,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/27/16,1,2.4,25.7,20,10:30,10:44,transect bent west for last 40m to avoid fence,,,
1890,PYS-W2-16-R1,,Pyland South,West,2,6/23/16,Emma Stivers,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/27/16,1,0.9,24.5,40,11:15,11:31,,,,
1891,PYN-W2-16-R1,,Pyland North,West,2,6/23/16,Emma Stivers,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/27/16,1,3.9,25.2,10,9:29,9:43,,,,
1892,PYN-N2-16-R1,,Pyland North,North,2,6/22/16,Emma Stivers,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/27/16,1,8.5,28.1,70,9:05,9:18,,,,
1893,PYN-S2-16-R1,,Pyland North,South,2,6/22/16,Nick Lyon,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/27/16,1,10.9,28.5,30,9:31,9:48,transect bent east for last 20m to avoid ravine,,,
1894,RCH-S2-16-R1,,Richardson,South,2,6/24/16,Nick Lyon,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/28/16,1,1.3,27,15,9:45,9:58,,,,
1895,RCH-Y2-16-R1,,Richardson,Y,2,6/24/16,Emma Stivers,Emma Stivers,6/29/16,Nick Lyon,Emma Stivers,6/28/16,1,4.5,25.9,15,10:58,11:13,,,,
1896,RCH-S1-16-R1,,Richardson,South,2,6/24/16,Emma Stivers,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/28/16,1,2.1,25.2,10,10:13,10:27,,,,
1897,KLT-W2-16-R1,,Kellerton Tauke,West,2,6/23/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/28/16,1,9.1,29,10,1:47,2:04,wind really picked up,,,
1898,KLT-S2-16-R1,,Kellerton Tauke,South,2,6/23/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/28/16,1,1,28.5,20,3:25,3:29,,,,
1899,KLT-E2-16-R1,,Kellerton Tauke,East,2,6/23/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/28/16,1,6.9,27.5,0,2:39,2:53,,,,
1900,RC2-C2-16-R1,,Richardson 2,Center,2,6/24/16,Nick Lyon,Emma Stivers,6/29/16,Emma Stivers,Emma Stivers,6/28/16,1,1.9,29.5,60,11:57,12:13,,,,
1901,RC2-N2-16-R1,,Richardson 2,North,2,6/25/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/28/16,1,11.3,28.9,10,9:35,9:53,wind really picked up; had to stop and start often,,,
1902,RC2-S2-16-R1,,Richardson 2,South,2,6/25/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/28/16,1,1,32.8,20,10:33,10:47,Almost no wind compared to N2; sheltered by trees and in a depression,,,
1903,PAW-W2-16-R1,,Pawnee Prairie,West,2,6/19/16,Emma Stivers,Emma Stivers,6/28/16,Emma Stivers,Emma Stivers,6/28/16,1,10.2,31.9,0,3:58,4:10,,,,
1904,FRN-S1-16-R1,,Frank North,South,1,6/14/16,Nick Lyon,Emma Stivers,6/28/16,David Stein,Emma Stivers,6/29/16,1,5.6,28.1,70,9:34,9:45,No nectar spp. in transect,,,
1905,KLN-W1-16-R2,,Kellerton North,West,1,7/1/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/1/16,2,3.6,26.8,40,1:57,2:18,,,,
1906,KLN-C1-16-R2,,Kellerton North,Center,1,7/1/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/1/16,2,6.7,24.1,50,1:08,1:26,high/thin clouds,,,
1907,KLN-E1-16-R2,,Kellerton North,East,1,7/1/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/1/16,2,3.3,23.3,40,12:18,12:39,high/thin clouds,"lots of fresh, bright blue etbs; Monarch seen before transect start",,
1908,GIL-N1-16-R2,,Gilleland,North,1,7/5/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/1/16,2,11.8,26.8,5,9:29,9:53,high/thin clouds,,,
1909,GIL-C1-16-R2,,Gilleland,Center,1,7/5/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/1/16,2,5.6,31.1,70,10:35,10:56,Monarch seen after end of transect,,,
1910,GIL-S1-16-R2,,Gilleland,South,1,7/5/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/1/16,2,9.4,31.1,70,3:32,3:48,,,,
1911,LTR-W1-16-R2,,Lee Trail Rd,West,1,7/6/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/1/16,2,5,31.9,0,4:02,4:15,,,,
1912,LTR-E1-16-R2,,Lee Trail Rd,East,1,7/6/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/1/16,2,1.8,29.2,10,2:11,2:31,,,,
1913,LTR-C1-16-R2,,Lee Trail Rd,Center,1,7/6/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/1/16,2,4.1,30.5,0,3:07,3:27,,,,
1914,RC2-N1-16-R2,,Richardson 2,North,1,7/7/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/1/16,2,4.6,26.5,50,1:38,1:56,,,,
1915,RC2-C1-16-R2,,Richardson 2,Center,1,7/7/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/1/16,2,1,33.2,10,2:29,2:44,,,,
1916,RC2-S1-16-R2,,Richardson 2,South,1,7/7/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/1/16,2,0,30.7,0,3:14,3:29,,,,
1917,PYN-N1-16-R2,,Pyland North,North,1,7/8/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,5.2,30.1,20,3:42,3:57,,,,
1918,PYN-W1-16-R2,,Pyland North,West,1,7/8/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,4.8,33.5,40,2:59,3:14,,,,
1919,PYW-N1-16-R2,,Pyland West,North,1,7/8/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,2.7,30,50,1:50,2:08,Regal seen before transect start,,,
1920,PYW-C1-16-R2,,Pyland West,Center,1,7/8/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,5.8,32.6,10,12:47,1:05,,,,
1921,STE-W1-16-R2,,Sterner,West,1,7/8/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,0.9,32.7,40,9:17,9:36,high/thin clouds,,,
1922,STE-S1-16-R2,,Sterner,South,1,7/8/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,4.6,25.8,30,10:13,10:26,,,,
1923,STE-N1-16-R2,,Sterner,North,1,7/8/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,3.3,30.3,20,10:59,11:15,high/thin clouds,,,
1924,PYN-S1-16-R2,,Pyland North,South,1,7/11/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,1.4,28.8,0,9:20,9:48,Wind picked up hard,Monarch seen before transect start,,
1925,PYS-S1-16-R2,,Pyland South,South,1,7/12/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,6.3,28.1,10,2:38,2:56,,,,
1926,PYW-S1-16-R2,,Pyland West,South,1,7/12/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,3.4,27.9,30,1:32,1:48,high/thin clouds,,,
1927,PYS-W1-16-R2,,Pyland South,West,1,7/12/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,3,26.9,90,12:45,1:03,high/thin clouds,,,
1928,PYS-N1-16-R2,,Pyland South,North,1,7/12/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,5.1,24.6,90,11:59,12:17,high/thin clouds,High abundance of etbs; Large monarch seen before transect,,
1929,PAW-S1-16-R2,,Pawnee Prairie,South,1,7/13/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,6.2,28.1,90,3:14,3:27,high/thin clouds,,,
1930,PAW-W1-16-R2,,Pawnee Prairie,West,1,7/13/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,1.5,31.8,30,4:06,4:23,,,,
1931,PAW-E1-16-R2,,Pawnee Prairie,East,1,7/13/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,11.1,27.5,80,9:34,9:46,Storm rolling in out of S/SW; maybe butterflies sense it coming and hide?,high/thin clouds,,
1932,KLT-E1-16-R2,,Kellerton Tauke,East,1,7/14/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,3.2,27.6,80,1:21,1:37,high/thin clouds,,,
1933,KLT-W1-16-R2,,Kellerton Tauke,West,1,7/14/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,3.1,29.7,60,2:03,2:18,high/thin clouds,,,
1934,KLT-S1-16-R2,,Kellerton Tauke,South,1,7/14/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,5.9,32.3,20,2:53,3:07,,,,
1935,DUN-E1-16-R2,,Dunn Ranch,East,1,7/14/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,3.6,29.9,80,10:38,10:51,high/thin clouds,,,
1936,DUN-C1-16-R2,,Dunn Ranch,Center,1,7/14/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,7.8,27.3,80,10:00,10:11,high/thin clouds,,,
1937,DUN-W1-16-R2,,Dunn Ranch,West,1,7/14/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,7.4,26.5,10,9:17,9:30,Veg is soaking wet,,,
1938,RIN-W1-16-R2,,Ringgold North,West,1,7/20/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,1,28.6,5,9:50,10:02,,,,
1939,RIN-S1-16-R2,,Ringgold North,South,1,7/21/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,12.3,29.2,0,9:13,9:26,,,,
1940,RIN-E1-16-R2,,Ringgold North,East,1,7/20/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,8.6,26.7,30,9:08,9:21,,,,
1941,RCH-Y1-16-R2,,Richardson,Y,1,7/23/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,7,32.1,100,1:52,2:06,,,,
1942,RIS-C1-16-R2,,Ringgold South,Center,1,7/23/16,Logan Crees,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,7.3,34.3,30,11:49,12:01,,,,
1943,RIS-N1-16-R2,,Ringgold South,North,1,7/23/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,7.1,32.4,50,11:24,11:36,,,,
1944,FRN-E1-16-R2,,Frank North,East,1,7/23/16,Logan Crees,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,1,29.1,20,9:49,10:06,,,,
1945,FRN-S1-16-R2,,Frank North,South,1,7/23/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/2/16,2,12.2,29.1,10,8:54,9:08,,,,
1946,235-C1-16-R2,,235,Center,1,7/24/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/3/16,2,6.5,30.8,10,11:36,11:49,,,,
1947,235-N1-16-R2,,235,North,1,7/24/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/3/16,2,7.3,31.9,40,12:11,12:23,,,,
1948,BSH-N1-16-R2,,Besh,North,1,7/24/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/3/16,2,4.3,28.8,20,9:34,9:46,,,,
1949,BSH-S1-16-R2,,Besh,South,1,7/24/16,Logan Crees,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/3/16,2,3.5,26.7,60,8:56,9:08,,,,
1950,BSH-C1-16-R2,,Besh,Center,1,7/24/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/3/16,2,4.3,28.6,30,9:39,9:49,High/thin clouds,,,
1951,RIS-S1-16-R2,,Ringgold South,South,1,7/23/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/3/16,2,6.4,30.8,60,11:15,11:30,High/thin clouds,,,
1952,RCH-E1-16-R2,,Richardson,East,1,7/23/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/3/16,2,4.3,32.8,100,1:33,1:44,,,,
1953,235-S1-16-R2,,235,South,1,7/24/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/3/16,2,4.1,30.4,0,11:09,11:21,,,,
1954,KLN-W2-16-R2,,Kellerton North,West,2,7/24/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/3/16,2,8.5,29.8,100,1:09,1:21,Buckeye seen nectaring on QAL and Dainty sulphur seen before survey,,,
1955,LTR-W2-16-R2,,Lee Trail Rd,West,2,7/25/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/3/16,2,5,27.9,10,1:51,2:04,,,,
1956,LTR-E2-16-R2,,Lee Trail Rd,East,2,7/25/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/3/16,2,5.2,29,40,1:06,1:21,,,,
1957,GIL-C2-16-R2,,Gilleland,Center,2,7/25/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/3/16,2,2.4,28.6,70,11:48,12:07,,,,
